Party_Name,Make,Product_Name,Batch_No,Packing,Item_Code,Billed_Qty,Free_Qty,Rate,Total_Amount,Date
"[J. 03] - J. R. PHARMA, HARIHAR",ISCON,MOXYCON-CL 625 TAB,ILS26G0133,10X6 TAB,BTA26072B,15.0,0.0,440.0,6600.0,2026-04-10
"[J. 03] - J. R. PHARMA, HARIHAR",ISCON,SPENTA-40 TAB.,ILS26G0133,10X10 TAB,OMT26007D,60.0,0.0,100.0,6000.0,2026-04-10
"[J. 03] - J. R. PHARMA, HARIHAR",ISCON,SPENTA-D TAB.,ILS26G0133,10X10AA TAB,2526727,16.0,0.0,110.0,1760.0,2026-04-10
"[J. 03] - J. R. PHARMA, HARIHAR",ISCON,SPENTA- O TABLETS,ILS26G0133,10X10 TAB,YT2703A,30.0,0.0,136.0,4080.0,2026-04-10
"[J. 03] - J. R. PHARMA, HARIHAR",ISCON,VITSEE SYP.,ILS26G0133,200 ML,SM8207,131.0,13.0,28.0,3668.0,2026-04-10
"[J. 03] - J. R. PHARMA, HARIHAR",ISCON,VITSEE TAB.,ILS26G0133,10X15 TAB,EHV-192,30.0,0.0,180.0,5400.0,2026-04-10
"[J. 03] - J. R. PHARMA, HARIHAR",PEDIAISCON,CEFCON-100 TAB.,ILS26G0133,10X10 BOX,CTC26014B,20.0,0.0,315.0,6300.0,2026-04-10
"[J. 03] - J. R. PHARMA, HARIHAR",PEDIAISCON,LV-MONT 60ML SUSP.,ILS26G0133,60 ML,GL512022A,200.0,0.0,19.0,3800.0,2026-04-10
"[J. 03] - J. R. PHARMA, HARIHAR",PEDIAISCON,MELAC-P SUSP.,ILS26G0133,60 ML,OML26054B,200.0,0.0,20.0,4000.0,2026-04-10
"[J. 03] - J. R. PHARMA, HARIHAR",PEDIAISCON,MOXYCON-CL 457 (WFI) DSYP,ILS26G0133,30 ML,BDG25056B,100.0,0.0,44.0,4400.0,2026-04-10
"[J. 03] - J. R. PHARMA, HARIHAR",PEDIAISCON,MOXYCON-CL 228.5 (WFI) DSYP,ILS26G0133,1 BOT,BDF25071B,100.0,0.0,29.0,2900.0,2026-04-10
"[J. 03] - J. R. PHARMA, HARIHAR",PEDIAISCON,SALBRON-P 60ML SYP.,ILS26G0133,60 ML,OML25178B,600.0,0.0,16.0,9600.0,2026-04-10
"[J. 03] - J. R. PHARMA, HARIHAR",PEDIAISCON,SALBRON-P DROPS,ILS26G0133,15 ML,S2602072C,200.0,0.0,14.0,2800.0,2026-04-10
"[J.K01] - J.K. PHARMA, SADAR",BI-CURE,TAMPRESS-D TABLET,ILS26G0152,10X10 TAB,UT-260226A,20.0,2.0,145.0,2900.0,2026-04-10
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",BI-CURE,BILOPINE-A TAB.,ILS26G0157,10X10 TAB,THT-25562,10.0,0.0,71.0,710.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",BI-CURE,BITORVA-F TAB.,ILS26G0157,10X1X10 BOX,THT-25843A,3.0,0.0,162.0,486.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",BI-CURE,MET-GP TABLET.,ILS26G0157,15X2X5 TAB,THT-25267,188.5,0.0,210.0,39585.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",BI-CURE,VOBGIL-0.3MG TAB.,ILS26G0157,10X10 TAB,THT-25574,5.0,0.0,102.0,510.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",DERMAS,I-CLAMINE LOTION,ILS26G0157,1X100 ML,4020,2.0,0.0,34.0,68.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",DERMAS,KANACON-200 CAP,ILS26G0157,10X10 BOX,OMC26005,3.0,0.0,550.0,1650.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",DERMAS,LULOZ CREAM 15GM,ILS26G0157,15GM TUBE,6024,20.0,0.0,18.0,360.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",DERMAS,MUCICON 5GM. OINTMENT,ILS26G0157,5 GM,E6A005,30.0,0.0,26.0,780.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",DERMAS,SUPRAMIN CREAM,ILS26G0157,15 GM,5056A,200.0,0.0,14.0,2800.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",DERMAS,ZETONE SOAP.,ILS26G0157,75 GM,IZ-048,12.0,0.0,30.0,360.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",ISCON,ACLON-SP TAB.,ILS26G0157,10X10 TAB,GAB26006,10.0,0.0,156.0,1560.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",ISCON,ACLON-MR TAB.,ILS26G0157,10X10 TAB,CCT25863B,5.0,0.0,141.0,705.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",ISCON,ACLON-SR TABLET,ILS26G0157,10X10 TAB,VGT250184,5.0,0.0,105.0,525.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",ISCON,ACLON-P TABLET (ALU ALU),ILS26G0157,10X10 BOX,BLT-25931A,10.0,0.0,97.0,970.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",ISCON,ALKAROL SYP.,ILS26G0157,100 ML,25LK015,180.0,0.0,20.0,3600.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",ISCON,AM-PM SYP. 200ML,ILS26G0157,200 ML,KB394,72.0,0.0,29.0,2088.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",ISCON,AM-PM SOFTGEL CAP.,ILS26G0157,10X10 CAP,ALD5770D,3.0,0.0,130.0,390.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",ISCON,BL-MONT TABLET,ILS26G0157,10X10 TAB,MT260672,4.0,0.0,290.0,1160.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",ISCON,CALOREX-K2M SOFTGEL,ILS26G0157,10X1X10 BOX,CD-252540A,3.0,0.0,275.0,825.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",ISCON,CARB-XT TAB.,ILS26G0157,10X10 TAB,WEA/12022C,3.0,0.0,150.0,450.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",ISCON,CEFCON-200 TAB.,ILS26G0157,10X10 BOX,CTE26004H,20.0,0.0,495.0,9900.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",ISCON,CEFCON-O TAB,ILS26G0157,10X10 BOX,CTF26005D,3.0,0.0,635.0,1905.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",ISCON,ESOFATE-O SUSP.,ILS26G0157,100 ML,EEO-2601,120.0,0.0,40.0,4800.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",ISCON,LIFCET-LV TAB.,ILS26G0157,10X10 BOX,TG25-2172J,1.8,0.0,42.0,75.6,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",ISCON,LV-MONT TAB.,ILS26G0157,10X10 TAB,OMT26012A,15.0,0.0,130.0,1950.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",ISCON,MECOSON-PLUS INJ. (DISPO PACK),ILS26G0157,1X2 ML,25LK20G,50.0,0.0,14.0,700.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",ISCON,MOXYCON-CL 375 TAB,ILS26G0157,10X6 BOX,BTC26009A,5.0,0.0,400.0,2000.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",ISCON,MOXYCON-CL 625 TABLET,ILS26G0157,10X10 BOX,BTA25317A,12.0,0.0,775.0,9300.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",ISCON,NEKTROL-K27 CAP.,ILS26G0157,10X1X10 CAP,CD-252845,3.0,0.0,140.0,420.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",ISCON,NT-MOL TABLET,ILS26G0157,20X10 TAB,25RT0072A,1.3,0.0,180.0,234.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",ISCON,ONZYME SYP* 200ML,ILS26G0157,200 ML,SM8264,72.0,0.0,30.0,2160.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",ISCON,OXYBID-A NASAL DROPS,ILS26G0157,10 ML,918,60.0,0.0,14.0,840.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",ISCON,OXYBID-S DROP,ILS26G0157,15 ML,917,60.0,0.0,13.0,780.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",ISCON,RABECON-DSR CAP.,ILS26G0157,10X10 CAP,GCH25062A,40.0,0.0,125.0,5000.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",ISCON,SCOFF-OZ TAB.,ILS26G0157,10X10 TAB,VGT253184A,5.0,0.0,250.0,1250.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",ISCON,SPENTA-DSR CAP.,ILS26G0157,10X10 CAP,GCF26002C,5.0,0.0,140.0,700.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",ISCON,VERISTO-16,ILS26G0157,10X10 TAB,TG25-1962C,15.0,0.0,80.0,1200.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",ISCON,YMOX EYE DROPS,ILS26G0157,5 ML,26EB15Q,70.0,0.0,13.0,910.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",PEDIAISCON,ISPO DRY SYP - WITH WFI,ILS26G0157,30 ML,CDC25017D,100.0,0.0,27.0,2700.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",PEDIAISCON,LV-MONT 60ML SUSP.,ILS26G0157,60 ML,GL512022A,100.0,0.0,19.0,1900.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",PEDIAISCON,MOXYCON-CL 457 (WFI) DSYP,ILS26G0157,30 ML,BDG25056B,100.0,0.0,45.0,4500.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",PEDIAISCON,MOXYCON-CL 228.5 (WFI) DSYP,ILS26G0157,1 BOT,BDF25071B,120.0,0.0,29.0,3480.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",PEDIAISCON,ONTRON DROP.,ILS26G0157,30 ML,DLS4856,3.0,0.0,13.0,39.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",PEDIAISCON,RADIN SUSPENSION,ILS26G0157,100 ML,S25L124,120.0,0.0,27.0,3240.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",PEDIAISCON,SALBRON-P 100ML SYP.,ILS26G0157,100 ML,OML26016A,120.0,0.0,25.0,3000.0,2026-04-11
"[JAG06] - JAGANNATH PHARMACEUTICALS., CUTTACK",PEDIAISCON,SCOFF-OM 60ML SUSPENSION,ILS26G0157,60 ML,APL25079,154.0,0.0,30.0,4620.0,2026-04-11
"[JB 01] - J.B.DRUGS, BARASAT",ISCON,MECOSON-NP TABLET,ILS26G0106,10X10 TAB,VGT253469A,20.0,0.0,252.0,5040.0,2026-04-08
"[JB 01] - J.B.DRUGS, BARASAT",ISCON,NEKTROL-K27 CAP.,ILS26G0106,10X1X10 CAP,CD-252845,20.0,0.0,158.0,3160.0,2026-04-08
"[JB 01] - J.B.DRUGS, BARASAT",ISCON,RABECON-DSR CAP.,ILS26G0106,10X10 CAP,GCH25062A,10.0,0.0,131.0,1310.0,2026-04-08
"[JB 01] - J.B.DRUGS, BARASAT",ISCON,RABECON-20 INJ.,ILS26G0106,20 MG,SDI-24364G,100.0,0.0,18.0,1800.0,2026-04-08
"[JEE02] - JEEVAN JYOTI ENTERPRISES, GORAKHPUR",BI-CURE,ILAGUARD- DM  TABLET,ILS26G0119,10X1X10 BOX,CMT251960A,5.0,0.0,510.0,2550.0,2026-04-09
"[JEE02] - JEEVAN JYOTI ENTERPRISES, GORAKHPUR",BI-CURE,MET-G1 TABLET.,ILS26G0119,15X2X5 TAB,THT-25893,10.0,1.0,170.0,1700.0,2026-04-09
"[JEE02] - JEEVAN JYOTI ENTERPRISES, GORAKHPUR",BI-CURE,MET-G2 TABLET.,ILS26G0119,15X2X5 TAB,THT-25735,10.0,1.0,200.0,2000.0,2026-04-09
"[JEE02] - JEEVAN JYOTI ENTERPRISES, GORAKHPUR",BI-CURE,TELBICURE-M 25 TAB,ILS26G0119,10X10 TAB,THT-25628,10.0,1.0,170.0,1700.0,2026-04-09
"[JEE02] - JEEVAN JYOTI ENTERPRISES, GORAKHPUR",ISCON,NIFTRON-100 TABLET,ILS26G0119,10X10 BOX,2526973,10.0,2.0,204.0,2040.0,2026-04-09
"[JEE02] - JEEVAN JYOTI ENTERPRISES, GORAKHPUR",ISCON,REE-D3 (SOFT GEL) CAP.,ILS26G0119,10X1X4 CAP,BSG251732A,5.0,0.0,110.0,550.0,2026-04-09
"[JEE02] - JEEVAN JYOTI ENTERPRISES, GORAKHPUR",ISCON,REE-D3 NANO SHOTS,ILS26G0119,4X5 ML,THL25190,50.0,5.0,49.0,2450.0,2026-04-09
"[JEE02] - JEEVAN JYOTI ENTERPRISES, GORAKHPUR",OTHCURE,BOJOINT SOFTGEL,ILS26G0119,10X3 BOX,HPFK25043,6.0,0.0,155.0,930.0,2026-04-09
"[JEE02] - JEEVAN JYOTI ENTERPRISES, GORAKHPUR",PEDIAISCON,REE-D3 DROPS,ILS26G0119,30 ML,SM8101,145.0,15.0,15.0,2175.0,2026-04-09
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",ABY BABY,ABYBABY SHAMPOO,ILS26G0411,100ML BOT,282,0.0,5.0,65.5,0.0,2026-04-28
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",ADIVYA,LUCOMIN SYP.,ILS26G0410,200 ML,RP2882,48.0,0.0,21.0,1008.0,2026-04-28
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",BI-CURE,HEPTOLITE SYRUP,ILS26G0411,200 ML,BW25476,38.0,0.0,28.0,1064.0,2026-04-28
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",DERMAS,KANACON-O OINTMENT,ILS26G0075,15 GM,5062B,25.0,0.0,15.0,375.0,2026-04-06
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",DERMAS,OCINEEM SOAP,ILS26G0516,100GM NOS,SC1225,50.0,0.0,32.0,1600.0,2026-05-05
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",DERMAS,ZETONE-5 OINTMENT,ILS26G0075,15 GM,E631D,20.0,0.0,15.5,310.0,2026-04-06
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",GIFT,GIFT DIARY-2026,ILS26G0516,1 NOS,2026-1,0.0,2.0,140.0,0.0,2026-05-05
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",GIFT,GIFT MOUSE PAD,ILS26G0516,1 NOS,ADIVYA25,0.0,2.0,45.0,0.0,2026-05-05
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",GIFT,GIFT BALL PEN(ATOM),ILS26G0516,1 NOS,2026,0.0,10.0,0.0,0.0,2026-05-05
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",ISCON,BUDABEST-F RESPULES,ILS26G0411,4X5X2ML BOX,ER0624007,0.0,0.3,190.0,0.0,2026-04-28
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",ISCON,BUDABEST RESPULES (10X6X2ML),ILS26G0411,10X6 BOX,I1726025,3.0,0.0,330.0,990.0,2026-04-28
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",ISCON,CEFCON-200 TAB.,ILS26G0075,10X10 BOX,CTE26004H,3.0,0.0,390.0,1170.0,2026-04-06
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",ISCON,CMT PLUS EYE DROP,ILS26G0411,10 ML,24EI02A,0.0,5.0,12.75,0.0,2026-04-28
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",ISCON,COLYTE POWDER SACHET(ORANGE),ILS26G0411,21.8 GM,IO-01,30.0,0.0,6.0,180.0,2026-04-28
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",ISCON,DICLONEX-MR TAB.,ILS26G0075,10X10 BOX,VG253871,3.0,0.0,100.0,300.0,2026-04-06
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",ISCON,DICLONEX GEL.,ILS26G0075,30 GM,A2609B,20.0,0.0,14.0,280.0,2026-04-06
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",ISCON,DOZADIN-5 TABLET,ILS26G0411,10X10 TAB,TG24-1904A,0.0,1.0,82.0,0.0,2026-04-28
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",ISCON,DRONE-A TABLET,ILS26G0411,10X10 TAB,GT25443,5.0,0.0,125.0,625.0,2026-04-28
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",ISCON,DROZIN-25 TABLET,ILS26G0075,10X10 TAB,TG25-1951G,3.0,0.0,63.0,189.0,2026-04-06
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",ISCON,DUAREP RESPULE (10X6X2.5ML),ILS26G0411,10X6 AMP,I2226004,3.0,0.0,390.0,1170.0,2026-04-28
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",ISCON,FRESHBANE MOUTHWASH,ILS26G0516,150ML BOT,GE66A,0.0,2.0,46.0,0.0,2026-05-05
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",ISCON,GIFT CALENDER - 2026,ILS26G0516,NOS NOS,2026,0.0,5.0,25.0,0.0,2026-05-05
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",ISCON,GLYCONY RESPULES,ILS26G0411,4X5X2ML BOX,ER0824004,0.0,0.3,216.0,0.0,2026-04-28
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",ISCON,GO-MIGRAIN TABLET,ILS26G0516,10X10 BOX,GENT12333A,2.0,0.0,290.0,580.0,2026-05-05
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",ISCON,ISODENT GEL.,ILS26G0516,75 GM,0816,12.0,0.0,32.0,384.0,2026-05-05
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",ISCON,ISOGEL SUSP. (REGULAR),ILS26G0411,170 ML,DLS6042,48.0,0.0,20.0,960.0,2026-04-28
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",ISCON,ISOPROT POW. (CHOCOLATE),ILS26G0410,200 GM,KNP25107,72.0,0.0,44.0,3168.0,2026-04-28
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",ISCON,LIFCO-D PLUS TABLET,ILS26G0411,10X10 BOX,MT24101,4.0,2.0,130.0,520.0,2026-04-28
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",ISCON,LULOZ ULTRA CREAM,ILS26G0516,15GM TUBE,EX-25250,0.0,2.0,21.0,0.0,2026-05-05
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",ISCON,LV-MONT TAB.,ILS26G0075,10X10 TAB,OMT26012A,3.0,0.0,118.0,354.0,2026-04-06
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",ISCON,LVMONT-XL TABLET,ILS26G0411,10X10 BOX,GFA24002C,0.0,0.5,170.0,0.0,2026-04-28
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",ISCON,MECO-SPAS TAB.,ILS26G0516,20X10 TAB,24RT0849C,3.0,1.0,123.0,369.0,2026-05-05
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",ISCON,MECOSON-NP TABLET,ILS26G0410,10X10 TAB,VGT253469A,1.0,0.0,240.0,240.0,2026-04-28
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",ISCON,MOXYCON-CL-LB 625 TABLET (POUCH PACK),ILS26G0075,10X1X10 BOX,BTB26027,3.0,0.0,635.0,1905.0,2026-04-06
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",ISCON,ONTRON-MD TAB.,ILS26G0075,10X20 BOX,THT-25596A,3.0,0.0,90.0,270.0,2026-04-06
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",ISCON,PIROSIP SYRUP,ILS26G0516,200ML BOT,OML26151,0.0,1.0,72.0,0.0,2026-05-05
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",ISCON,TRETCH STRETCH MARK CREAM,ILS26G0516,50GM TUBE,BCC2601011,1.0,0.0,160.0,160.0,2026-05-05
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",OBGYN,COFEZN-HB TABLET,ILS26G0075,10X15 TAB,VGT253206D,13.0,0.0,158.0,2054.0,2026-04-06
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",OBGYN,F3V-PLUS SOFTGEL CAPSULES,ILS26G0516,10X1X7 BOX,ALD6200B,5.0,0.0,400.0,2000.0,2026-05-05
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",OBGYN,LETROVA 2.5 MG TAB,ILS26G0075,10X1X5 BOX,MT25157-A,3.0,0.0,129.0,387.0,2026-04-06
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",OBGYN,NORTHO-5 TABLET,ILS26G0410,10X10 BOX,MHT-26013B,3.0,0.0,100.0,300.0,2026-04-28
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",OBGYN,OVAGEST-100 (SOFTGEL) CAP.,ILS26G0410,10X1X10 CAP,ALH6004D,5.0,0.0,355.0,1775.0,2026-04-28
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",OBGYN,OVAGEST INJECTION,ILS26G0410,2 ML,H250509B,60.0,0.0,30.0,1800.0,2026-04-28
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",OBGYN,PILL-ON TABLET,ILS26G0410,10X1X21 BOX,UHT26103,3.0,0.0,210.0,630.0,2026-04-28
"[JIN02] - JINENDRA PHARMA, CHITTORGARH",OTHCURE,ETROCOB-90 TABLET,ILS26G0411,10X10 TAB,LGQ02406J0,3.0,0.0,205.0,615.0,2026-04-28
"[JMD01] - J.M.D. PHARMA, JAMSHEDPUR",ISCON,EXO-Z POWDER 12%,ILS26G0342,105 GM,HO-169,480.0,48.0,19.0,9120.0,2026-04-24
"[JSR01] - JSR DRUGS AND SURGICALS, PALAKKAD",DERMAS,FLU-Z 150 CAPSULE,ILS26G0022,20X2 CAP,CS040,10.0,1.0,130.0,1300.0,2026-04-03
"[JSR01] - JSR DRUGS AND SURGICALS, PALAKKAD",DERMAS,KANACON-O OINTMENT,ILS26G0275,15 GM,5062B,100.0,10.0,15.0,1500.0,2026-04-18
"[JSR01] - JSR DRUGS AND SURGICALS, PALAKKAD",DERMAS,MOMFET CREAM 15GM.,ILS26G0275,15 GM,AL/9290,100.0,10.0,15.0,1500.0,2026-04-18
"[JSR01] - JSR DRUGS AND SURGICALS, PALAKKAD",ISCON,ACLON-P TAB.,ILS26G0022,10X10 TAB,25012068,20.0,2.0,72.0,1440.0,2026-04-03
"[JSR01] - JSR DRUGS AND SURGICALS, PALAKKAD",ISCON,ACLON-R CAPSULES,ILS26G0022,10X10 BOX,CG25-0308D,10.0,1.0,198.0,1980.0,2026-04-03
"[JSR01] - JSR DRUGS AND SURGICALS, PALAKKAD",ISCON,SCOFF-200 TAB.,ILS26G0022,10X10 TAB,WEA/10043A,10.0,1.0,155.0,1550.0,2026-04-03
"[JSR01] - JSR DRUGS AND SURGICALS, PALAKKAD",PEDIAISCON,SCOFF-OM 60ML SUSPENSION,ILS26G0275,60 ML,DEML-4770,0.0,6.0,30.0,0.0,2026-04-18
"[JYO05] - JYOTSNA MEDICAL HALL, VARANASI",ISCON,CEZOCON-S 1.5 INJ,ILS26G0242,1 VIAL,UCD-2598C,220.0,20.0,43.0,9460.0,2026-04-17
"[JYO05] - JYOTSNA MEDICAL HALL, VARANASI",ISCON,SCOFF-OZ TAB.,ILS26G0242,10X10 TAB,VGT253184A,20.0,2.0,250.0,5000.0,2026-04-17
"[JYO05] - JYOTSNA MEDICAL HALL, VARANASI",ISCON,SODOXIC-300 TABLET,ILS26G0242,1X10X10 TAB,GEW25005C,3.0,0.0,850.0,2550.0,2026-04-17
"[K.S01] - KSR PHARMACEUTICALS, KANYAKUMARI",ADIVYA,PROLACTIVE POWDER,ILS26G0451,200 GM,KNP25120,60.0,0.0,76.0,4560.0,2026-04-30
"[K.S01] - KSR PHARMACEUTICALS, KANYAKUMARI",DERMAS,DIVA CREAM (JAR),ILS26G0451,75 GM,4232,120.0,0.0,28.0,3360.0,2026-04-30
"[K.S01] - KSR PHARMACEUTICALS, KANYAKUMARI",DERMAS,FLU-Z 150 CAPSULE,ILS26G0451,20X2 CAP,CS040,10.0,0.0,130.0,1300.0,2026-04-30
"[K.S01] - KSR PHARMACEUTICALS, KANYAKUMARI",DERMAS,I-CLAMINE LOTION,ILS26G0451,1X100 ML,4131,50.0,0.0,31.0,1550.0,2026-04-30
"[K.S01] - KSR PHARMACEUTICALS, KANYAKUMARI",DERMAS,IVODINE-MS OINTMENT,ILS26G0451,15 GM,E636A,50.0,0.0,17.0,850.0,2026-04-30
"[K.S01] - KSR PHARMACEUTICALS, KANYAKUMARI",DERMAS,KANACON-100 CAP,ILS26G0451,10X10 BOX,F078,12.0,0.0,325.0,3900.0,2026-04-30
"[K.S01] - KSR PHARMACEUTICALS, KANYAKUMARI",DERMAS,KANACON-200 CAP,ILS26G0451,10X10 BOX,OMC26005,4.0,0.0,550.0,2200.0,2026-04-30
"[K.S01] - KSR PHARMACEUTICALS, KANYAKUMARI",DERMAS,RAYNON SUNSCREEN LOTION,ILS26G0451,50 ML,AL0355,50.0,0.0,54.0,2700.0,2026-04-30
"[K.S01] - KSR PHARMACEUTICALS, KANYAKUMARI",DERMAS,SCABON-S SOAP.,ILS26G0020,75 GM,PS0217,72.0,0.0,25.0,1800.0,2026-04-03
"[K.S01] - KSR PHARMACEUTICALS, KANYAKUMARI",DERMAS,SCABON-P TUBE.,ILS26G0020,30 GM,AL/6046,60.0,0.0,14.0,840.0,2026-04-03
"[K.S01] - KSR PHARMACEUTICALS, KANYAKUMARI",DERMAS,ZETONE SOAP.,ILS26G0451,75 GM,IZ-049,89.0,0.0,30.0,2670.0,2026-04-30
"[K.S01] - KSR PHARMACEUTICALS, KANYAKUMARI",DERMAS,ZETONE SHAMPOO,ILS26G0451,100 ML,980,60.0,0.0,49.0,2940.0,2026-04-30
"[K.S01] - KSR PHARMACEUTICALS, KANYAKUMARI",ISCON,BRUTOLIN TAB.,ILS26G0020,10X10 TAB,UGT-251504,10.0,0.0,300.0,3000.0,2026-04-03
"[K.S01] - KSR PHARMACEUTICALS, KANYAKUMARI",ISCON,BRUTOLIN-D TAB.,ILS26G0020,10X10 BOX,UGT251145E,5.0,0.0,320.0,1600.0,2026-04-03
"[K.S01] - KSR PHARMACEUTICALS, KANYAKUMARI",ISCON,CLUB-4G CAP. (DRUG),ILS26G0182,10X1X10 BOX,CD-252720E,5.0,0.0,375.0,1875.0,2026-04-14
"[K.S01] - KSR PHARMACEUTICALS, KANYAKUMARI",ISCON,COZITH-500 (3X10) TAB.,ILS26G0450,10X3 BOX,GAK25032A,10.0,0.0,345.0,3450.0,2026-04-30
